5.943440776753866395e+00,1.123677446909256750e+00,5.469576302678486854e+02,7.202835063141399132e+02
5.742801279476232423e+00,1.005795053060876354e+00,6.001163105509001525e+02,7.928673663353116581e+02
2.840087443706653669e+00,-7.258538050794309804e-01,3.918700650780284604e+02,6.245364261009433449e+01
4.115123306710389173e+00,-4.592035682145006459e-01,8.180022455357883473e+02,2.207940112252217659e+02
4.614479169065899833e-01,1.009506112462676963e+00,4.351039377624661029e+02,8.555562310411023645e+02
5.162115306693705996e+00,6.138629753488268337e-01,8.779117228372687123e+02,8.293134739476204231e+02
5.370541752080018938e+00,7.591028653793080450e-01,8.077735388508846199e+02,9.104303596275333348e+02
2.994838173058353981e+00,-3.863676451631353204e-01,4.895530938254954663e+02,4.056076228727108628e+02
5.108754920715407266e+00,5.926242985445291378e-01,8.431897094657049365e+02,7.736832473044470362e+02
4.807104058196307150e+00,4.627803684781794935e-01,7.165501239663851720e+02,5.984861023325768201e+02
4.970141718500736161e+00,4.469451853553058629e-01,9.063536240129326416e+02,7.164532459202955579e+02
1.510292901727089188e+00,7.146152970155438267e-01,3.899255491996241290e+02,6.032138120331493383e+02
4.010381690176451741e+00,-5.695454322255404378e-01,8.642311560316777559e+02,6.715815339249138560e+01
3.194365621947348632e+00,-7.545241230449406533e-01,5.137055219481048880e+02,6.958227693652270318e+01
4.837401418101706874e+00,2.986916473549189321e-01,9.362438541986134624e+02,6.357140189481791595e+02
4.147362187229159503e+00,-4.207373337806575853e-01,8.062022312223818972e+02,2.575616693577412661e+02
5.702211771587543332e+00,9.160538161776293764e-01,6.786026593367955684e+02,9.460738447315457051e+02
5.261530381375798093e+00,7.577051758068094056e-01,7.316336750284411892e+02,7.735973925047253488e+02
4.263732385739123387e+00,-3.858176129132221965e-01,9.742715134427954808e+02,1.895276075299229888e+02
1.573578257613520215e+00,2.708254255359245910e-01,1.108326479997093656e+02,6.100352610982362194e+02
4.071018339920113860e+00,-5.207807047153624191e-01,8.625710830457874181e+02,1.287354181857822368e+02
1.142341066525385029e+00,6.310826861382555775e-01,5.192964467256149419e+01,9.545515302250837522e+02
4.173629327862768079e+00,-4.124838684891207752e-01,8.327211758060669808e+02,2.477596668501664681e+02
1.601802228118063054e+00,2.280394934048150524e-01,8.943749594752125631e+01,5.927104950705195279e+02
5.632757379734108838e+00,9.448377234641457401e-01,6.403073965150498452e+02,8.253923560820453531e+02
1.533636723180345385e+00,2.955467974388035768e-01,6.919947376313530185e+01,6.408159761567189889e+02
1.627522414460103262e+00,3.817098316289841420e-01,2.937365241167304930e+02,5.790602215119089351e+02
3.033513046198296870e+00,-5.217823273340367329e-01,4.894364079032004611e+02,3.589565298860280791e+02
