4.333486565443412708e+00,-3.728901483055190869e-01,1.621107554316920414e+02,5.151350362632606448e+02
4.289478862865546027e+00,-4.723573923100686800e-01,5.336060283557703769e+02,2.767524508477084737e+02
4.419186575161641706e+00,-4.168636089059590266e-01,9.020548732423968374e+00,1.740640797802049065e+02
4.250195650979191164e+00,-4.865587647428185614e-01,6.852106854454435734e+02,3.092899074376149429e+02
4.277410309110670106e+00,-4.569613352960221198e-01,5.340591294131286304e+02,3.540902104646925181e+02
4.294421821671575046e+00,-3.950527453024776370e-01,3.366443214225195106e+02,5.270061957881226817e+02
4.278131358943825902e+00,-5.359250262328472125e-01,7.168238090517475030e+02,8.399986508874147262e+01
4.242292769221015725e+00,-4.424010305143200039e-01,6.082784056802548776e+02,4.766383066480606203e+02
4.292433279075611452e+00,-3.647953604440011821e-01,2.714697516405866509e+02,6.336391708761755126e+02
4.202420735163509669e+00,-4.861742082837672840e-01,8.305701545529760779e+02,4.059909779081965553e+02
4.212418467333442607e+00,-4.938767289671464056e-01,8.170534174185738721e+02,3.595308512162854413e+02
4.374590758749702601e+00,-3.857637295672542987e-01,6.646763735604824319e+01,3.792028713003158487e+02
4.295812945273876693e+00,-3.230503040229248946e-01,1.616320898231717536e+02,7.679374944242387073e+02
4.376925129418880900e+00,-4.426853006569247961e-01,2.003581073968475437e+02,1.861987390032043663e+02
4.238299844318028420e+00,-5.265650473696090739e-01,8.129631484026016324e+02,1.953698142264547641e+02
4.387262523676109360e+00,-4.882569095338200604e-01,2.832681757956832485e+02,1.298164273788071732e+01
4.357937202872777860e+00,-3.899730505682235671e-01,1.280411070318384077e+02,4.031610699827041913e+02
4.261555133379739679e+00,-3.875559107430724404e-01,4.220738391822965809e+02,6.234277792850056130e+02
4.336690125234706983e+00,-3.216757139621469475e-01,2.747131841673339991e+01,6.797626492259477118e+02
4.291884519750154503e+00,-4.333147129648364793e-01,4.345387185203498461e+02,4.034380183922385754e+02
4.396716663390611401e+00,-4.466044506313238682e-01,1.512422305422679472e+02,1.285920586400538923e+02
4.352550486818804742e+00,-3.589358599095797686e-01,6.863462454050952033e+01,5.185921792908828820e+02
4.279796296588862958e+00,-3.737809922461285961e-01,3.324832795843850022e+02,6.308555023223100306e+02
4.203170436784660957e+00,-4.024215297885230802e-01,6.412356129668928588e+02,6.953235869935391520e+02
4.300173764671118448e+00,-3.445447131138836272e-01,1.989179279986783229e+02,6.850971197527284176e+02
4.212490392058470867e+00,-4.374327632034237801e-01,6.900404369577879606e+02,5.548535960352728580e+02
4.271885637298638905e+00,-4.945190087096014708e-01,6.382961899608741305e+02,2.379659658771323620e+02
4.310126333961816769e+00,-4.588776505271677797e-01,4.396324811856259203e+02,2.785408458130874578e+02
4.337842202897866706e+00,-5.239728978417287353e-01,5.145299203864259425e+02,1.425071971786095792e+00
4.259891814608444349e+00,-4.355831185447981424e-01,5.381779363802399985e+02,4.633440641484253888e+02
4.325943776084773873e+00,-3.096574849077398661e-01,3.253779352861543828e+01,7.450475285025469248e+02
4.362103220958847949e+00,-4.812133603151180217e-01,3.392673391392868325e+02,9.178520796591246267e+01
4.347694538920109153e+00,-4.204453769578749278e-01,2.337415580241354007e+02,3.250119494830118470e+02
4.287830753893668856e+00,-5.310476185686339168e-01,6.768962871696795673e+02,8.106289897437952163e+01
4.227386705579069037e+00,-5.175549768826409602e-01,8.251330946725867079e+02,2.479908633435588285e+02
